TrialInfa1iPPCtype.data

360 atoms
0 bonds
0 angles
0 dihedrals

3 atom types
1 bond types

-23.325636367164886 11.403594022230177 xlo xhi
-24.556058 40.930698 ylo yhi
-10.126120785429606 80.07689833177537 zlo zhi


Masses

1 13.019
2 14.027
3 15.035

Atoms

1 1 1 4.860198550511476 25.540698000000003 7.695592034554402 
2 1 2 4.750896290564874 24.088176 8.198203177097776 
3 1 2 4.333349310365068 24.108956000000003 9.679111007805929 
4 1 1 2.9804344185431493 22.003942000000002 9.578460562169052 
5 1 3 4.147591885251814 22.708384000000002 10.29391213752416 
6 1 2 3.9608547674796304 22.554612000000002 11.813926192333266 
7 1 1 6.403594022230177 22.436166 12.347309445644601 
8 1 3 5.091482978639739 23.182168 12.648619696914224 
9 1 2 4.9383636133170805 23.317238000000003 14.173762436851323 
10 2 1 -6.2541825732997145 -16.019302 -5.126120785429607 
11 2 2 -6.363484833246315 -17.471824 -4.6235096428862335 
12 2 2 -6.7810318134461225 -17.451044 -3.1426018121780803 
13 2 1 -8.133946705268041 -19.556058 -3.243252257814955 
14 2 3 -6.966789238559376 -18.851616 -2.5278006824598473 
15 2 2 -7.15352635633156 -19.005388 -1.007786627650743 
16 2 1 -4.710787101581014 -19.123834000000002 -0.4744033743394082 
17 2 3 -6.022898145171451 -18.377832 -0.17309312306978455 
18 2 2 -6.17601751049411 -18.242762 1.3520496168673144 
19 3 1 4.323793831464274 -5.629302 10.901020239550403 
20 3 2 4.214491571517672 -7.081824 11.403631382093778 
21 3 2 3.7969445913178657 -7.061044000000001 12.884539212801931 
22 3 1 2.444029699495947 -9.166058 12.783888767165054 
23 3 3 3.611187166204612 -8.461616000000001 13.499340342520163 
24 3 2 3.424450048432428 -8.615388000000001 15.019354397329268 
25 3 1 5.867189303182974 -8.733834 15.552737650640603 
26 3 3 4.555078259592537 -7.987832000000001 15.854047901910228 
27 3 2 4.401958894269878 -7.852762 17.379190641847327 
28 4 1 -6.790587292346917 35.930698 -1.9206925804336046 
29 4 2 -6.8998895522935175 34.478176000000005 -1.4180814378902313 
30 4 2 -7.317436532493325 34.498956 0.06282639281792195 
31 4 1 -8.670351424315243 32.393942 -0.03782405281895315 
32 4 3 -7.5031939576065785 33.098384 0.677627522536155 
33 4 2 -7.689931075378762 32.944612 2.197641577345259 
34 4 1 -5.247191820628216 32.826166 2.731024830656594 
35 4 3 -6.559302864218654 33.572168000000005 3.0323350819262176 
36 4 2 -6.712422229541312 33.707238000000004 4.5574778218633165 
37 5 1 3.7873891124170713 25.540698000000003 14.106448444546407 
38 5 3 3.6780868524704697 24.088176 14.609059587089781 
39 5 2 3.2605398722706633 24.108956000000003 16.089967417797933 
40 5 1 1.9076249804487448 22.003942000000002 15.989316972161056 
41 5 3 3.0747824471574097 22.708384000000002 16.704768547516164 
42 5 2 2.8880453293852257 22.554612000000002 18.22478260232527 
43 5 1 5.330784584135772 22.436166 18.758165855636605 
44 5 3 4.018673540545334 23.182168 19.059476106906228 
45 5 2 3.865554175222676 23.317238000000003 20.584618846843327 
46 6 1 -7.32699201139412 -16.019302 1.2847356245623978 
47 6 3 -7.43629427134072 -17.471824 1.7873467671057712 
48 6 2 -7.853841251540527 -17.451044 3.2682545978139244 
49 6 1 -9.206756143362446 -19.556058 3.1676041521770495 
50 6 3 -8.039598676653782 -18.851616 3.8830557275321573 
51 6 2 -8.226335794425964 -19.005388 5.4030697823412615 
